id,transaction
4877,burgers|mineral water|eggs|french fries|hot dogs|cottage cheese|brownies|gluten free bar|light mayo
4878,burgers|energy bar|whole wheat rice|bug spray|french fries|hot dogs|sparkling water|shampoo
4879,frozen vegetables|green grapes
4880,turkey|green tea
4881,herb & pepper|ground beef|pancakes|burger sauce|french fries
4882,soup|muffins|rice|cereals
4883,chocolate|cookies|light mayo
4884,milk|low fat yogurt
4885,ground beef|spaghetti|carrots|chocolate|frozen smoothie
4886,tomatoes|energy bar|vegetables mix|cottage cheese|pancakes|fresh bread
4887,chocolate|mineral water
4888,fresh tuna|mineral water|french wine|cereals
4889,protein bar|tomato juice|fresh bread|honey
4890,eggs|cooking oil|eggplant
4891,burgers|fresh tuna|milk|chicken|champagne|asparagus|white wine
4892,green tea|frozen smoothie
4893,turkey|mineral water
4894,burgers|energy bar|whole wheat rice|cake
4895,mineral water|chocolate|milk|pancakes|eggs
4896,avocado|energy bar
4897,tomatoes|spaghetti|mineral water|meatballs|salt
4898,burgers|spaghetti|milk|carrots|chocolate|pasta|green tea
4899,mineral water|cooking oil|extra dark chocolate|chocolate|escalope|brownies|fresh bread
4900,hot dogs|yogurt cake
4901,burgers|eggs|escalope
4902,grated cheese|chocolate|champagne|green tea
4903,energy bar|cake|chocolate|frozen smoothie|escalope
4904,frozen vegetables|tomatoes|ground beef|chocolate|soup|strawberries|pancakes
4905,turkey|chicken|honey
4906,chili|babies food
4907,ground beef|milk|energy bar
4908,shrimp|cereals|green tea|hot dogs|fresh bread
4909,mineral water|soup|chicken|green tea
4910,french fries|energy drink
4911,burgers|milk|frozen smoothie|green tea
4912,turkey|grated cheese|frozen vegetables|avocado|carrots|hot dogs|green tea
4913,spaghetti|whole wheat rice|corn|champagne
4914,tomatoes|ground beef|soup|french wine|strong cheese
4915,shrimp|mineral water|pancakes|yogurt cake|green tea
4916,olive oil|low fat yogurt
4917,spaghetti|meatballs|butter|almonds|chicken|fromage blanc|strong cheese|green beans
4918,frozen vegetables|mineral water|chicken|whole wheat rice
4919,frozen vegetables|eggs|honey|hot dogs|light mayo
4920,ham|whole wheat rice|melons|green tea
4921,french fries|cookies|shallot|hot dogs|green tea
4922,milk|energy drink
4923,turkey|pepper|yams|chicken|whole wheat rice|eggplant|green tea
4924,fresh tuna|tomatoes|pancakes|cake|gums|cereals|low fat yogurt
4925,burgers|butter|carrots|chocolate|cookies
4926,turkey|grated cheese|soup|green tea
4927,mineral water|cake|gums|chicken|french fries|hot dogs|energy drink
4928,ground beef|spaghetti|mineral water|milk|cottage cheese|low fat yogurt
4929,turkey|mineral water|salmon
4930,parmesan cheese|whole wheat rice
4931,parmesan cheese|chicken|magazines
4932,eggs|fresh bread|green tea
4933,eggs|chocolate
4934,soup|milk|low fat yogurt
4935,burgers|shrimp|chocolate|milk|whole wheat rice|cooking oil|frozen smoothie|tomato juice|low fat yogurt
4936,turkey|burgers|shrimp|salmon|vegetables mix|burger sauce|oil|green tea|brownies|tomato juice
4937,dessert wine|mineral water|eggs|champagne|pancakes
4938,black tea|green tea|light mayo
4939,grated cheese|herb & pepper|whole wheat pasta|pancakes|oil
4940,tomatoes|parmesan cheese|vegetables mix|eggs|barbecue sauce|cookies
4941,shrimp|frozen vegetables|eggs|french fries|energy drink
4942,ham|red wine|spaghetti|mineral water|eggs|light mayo
4943,red wine|mineral water|almonds|rice|green tea
4944,ground beef|cooking oil|toothpaste
4945,herb & pepper|ground beef|mineral water|flax seed
4946,cookies|hot dogs
4947,olive oil|butter|cake|cooking oil|cereals|pancakes|white wine|low fat yogurt
4948,frozen vegetables|milk|eggs|green tea
4949,frozen vegetables|mineral water|eggs
4950,frozen vegetables|meatballs|whole wheat rice|light cream
4951,chicken|energy drink
4952,pickles|mineral water|hand protein bar
4953,ham|tomatoes|mineral water|french fries|low fat yogurt
4954,turkey|burgers|eggs|french fries|shallot|energy drink|green tea
4955,burgers|french fries
4956,frozen vegetables|pepper|mineral water|chicken|strong cheese|chocolate|french fries
4957,turkey|whole wheat pasta|mineral water|rice|green tea|magazines
4958,frozen vegetables|french wine|salmon|pancakes|gums
4959,herb & pepper|mineral water|eggs|green tea
4960,fresh tuna|herb & pepper|shrimp|low fat yogurt
4961,frozen vegetables|green grapes|eggs|chocolate|zucchini
4962,turkey|pancakes|barbecue sauce|melons
4963,burgers|tomatoes|ground beef|spaghetti|mineral water|milk|cake|french fries|fresh bread|green tea
4964,turkey|burgers|grated cheese|herb & pepper|red wine|frozen vegetables|ground beef|mineral water|milk|cider|eggs|cake|escalope|cookies|low fat yogurt
4965,herb & pepper|frozen vegetables|cooking oil|chocolate
4966,turkey|burgers|fresh tuna|parmesan cheese|spaghetti|avocado|olive oil|chocolate|french fries
4967,chocolate|mushroom cream sauce
4968,cake|french fries
4969,turkey|frozen vegetables|spaghetti|corn|zucchini
4970,spaghetti|french fries|green tea
4971,turkey|eggs|cake
4972,grated cheese|olive oil|eggs|oil|french fries|cottage cheese|pancakes|light mayo
4973,parmesan cheese|rice|white wine
4974,chocolate|champagne|frozen smoothie|escalope
4975,herb & pepper|shrimp|pancakes|hot dogs|cottage cheese|fresh bread
4976,turkey|ham|mineral water|chocolate|milk|chicken|eggs|cake
4977,burgers|eggs
4978,fresh tuna|french wine|cake|frozen smoothie
4979,pickles|spaghetti|cottage cheese
4980,shrimp|whole wheat pasta|cake|babies food|tomato juice
4981,whole wheat pasta|spaghetti|milk|nonfat milk|oil|cooking oil|hot dogs
4982,burgers|mineral water|milk|butter|eggs
4983,dessert wine|herb & pepper|mineral water|milk|black tea|salmon|honey|blueberries|burger sauce|extra dark chocolate|frozen smoothie
4984,chocolate|frozen vegetables|ground beef|spaghetti|energy bar|green tea|escalope|pasta
4985,grated cheese|ground beef|mineral water|almonds|nonfat milk|pancakes|body spray|gluten free bar|light mayo
4986,parmesan cheese|french wine|cooking oil|low fat yogurt
4987,burgers|pickles|gums|french fries
4988,herb & pepper|french fries|low fat yogurt
4989,mineral water|chocolate|soup
4990,spaghetti|mineral water|energy bar|light cream|zucchini
4991,tomatoes|chocolate|milk
4992,turkey|herb & pepper|ground beef|meatballs|pancakes
4993,eggs|green tea
4994,red wine|ground beef|mineral water|salmon|eggs|pet food
4995,chocolate|cider|vegetables mix|pancakes
4996,burgers|spaghetti|olive oil|muffins|pancakes|eggs|green tea|chocolate|low fat yogurt
4997,red wine|whole wheat pasta|spaghetti|mineral water|energy bar|black tea|french wine|cake|chocolate bread|brownies
4998,red wine|tomatoes|spaghetti|mineral water|soup|blueberries
4999,shrimp|frozen vegetables|parmesan cheese|ground beef|tomato sauce|spaghetti|mineral water|salmon|rice|clothes accessories|chocolate|champagne|frozen smoothie|fresh bread
5000,ground beef|pancakes|honey
5001,whole wheat pasta|mineral water|milk|chicken|magazines|mayonnaise
5002,mineral water|chocolate|soup|olive oil|low fat yogurt
5003,turkey|grated cheese|herb & pepper|frozen vegetables|spaghetti|mineral water|milk|eggs|gums|carrots|french fries|low fat yogurt
5004,spaghetti|mineral water|cake|cooking oil|chocolate
5005,chicken|eggs|whole wheat rice
5006,shrimp|milk|eggs|cake
5007,frozen vegetables|spaghetti|mineral water|cake|rice|zucchini
5008,spaghetti|eggs
5009,whole wheat rice|chicken|eggplant|green tea|french fries
5010,fromage blanc|eggs|yogurt cake
5011,chocolate|grated cheese|salmon|cooking oil
5012,burgers|almonds|eggs|frozen smoothie
5013,burgers|eggs|cookies
5014,chocolate|spaghetti|strawberries|green tea
5015,chicken|fromage blanc|energy drink
5016,spaghetti|mineral water|pancakes
5017,cake|cookies
5018,shrimp|spaghetti|mineral water|french fries
5019,mineral water|chicken|strawberries
5020,soup|frozen smoothie|yogurt cake
5021,herb & pepper|mineral water|almonds
5022,milk|eggs
5023,pickles|chocolate|soup|french fries
5024,parmesan cheese|frozen smoothie|mushroom cream sauce|cottage cheese|brownies|yogurt cake|green tea
5025,salmon|light cream|escalope|shallot|hot dogs|white wine
5026,burgers|frozen vegetables|tomatoes|corn|antioxydant juice|cookies
5027,grated cheese|shrimp|spaghetti|mineral water|olive oil|strong cheese|pancakes|green beans|frozen smoothie|cookies|energy drink
5028,frozen vegetables|mineral water|carrots|french fries
5029,turkey|melons
5030,burgers|french wine|cake
5031,eggs|whole wheat rice|energy drink
5032,french fries|escalope|pasta|mushroom cream sauce
5033,burgers|tomatoes|ground beef|mineral water|eggs|cake|green tea
5034,spaghetti|mineral water|whole wheat rice|cooking oil
5035,burgers|eggs|mushroom cream sauce|green tea
5036,spaghetti|mineral water|soup|olive oil|pancakes|whole wheat rice|light cream|green tea
5037,milk|pancakes|eggs
5038,ham|ground beef|mineral water|soup|cake
5039,turkey|grated cheese|spaghetti|whole wheat rice|carrots|green tea|low fat yogurt
5040,spaghetti|mineral water|vegetables mix|cake|frozen smoothie|cottage cheese|green tea
5041,whole wheat pasta|milk|green tea
5042,turkey|fresh tuna|mineral water|chicken|fromage blanc|honey|green tea
5043,butter|eggs
5044,shrimp|frozen vegetables|pepper|spaghetti|cake|chocolate|low fat yogurt
5045,mineral water|vegetables mix|barbecue sauce|eggplant|escalope
5046,pepper|whole wheat rice
5047,mineral water|soup|milk|mashed potato|tomato juice|fresh bread|candy bars
5048,herb & pepper|shrimp|spaghetti
5049,chocolate|parmesan cheese
5050,burgers|whole wheat pasta|olive oil|green tea
5051,extra dark chocolate|green tea|cookies
5052,tomatoes|parmesan cheese|milk|french wine|fresh bread
5053,shrimp|vegetables mix|cookies|mushroom cream sauce
5054,red wine|carrots|tomato juice
5055,chocolate|ground beef
5056,herb & pepper|mint green tea
5057,fresh tuna|whole wheat pasta|pepper|mineral water|meatballs|milk|olive oil|chicken|bacon|cake|gums|pancakes|yogurt cake|tomato juice|magazines
5058,shrimp|ground beef|eggs
5059,shrimp|frozen vegetables|avocado|frozen smoothie
5060,burgers|eggs|french fries|pancakes
5061,shrimp|milk|french fries
5062,cereals|french fries|light mayo
5063,eggs|cake|light mayo
5064,body spray|yogurt cake
5065,milk|cottage cheese
5066,vegetables mix|energy drink
5067,burgers|frozen vegetables|whole wheat pasta|milk|green tea
5068,grated cheese|yams|muffins|oil|protein bar
5069,ground beef|spaghetti|eggplant|green tea
5070,whole wheat pasta|ground beef|mineral water|chocolate|eggs|hot dogs
5071,red wine|vegetables mix|mushroom cream sauce
5072,chocolate|salmon|french fries|cookies|tomato juice
5073,chocolate|frozen vegetables|ground beef|mineral water|honey|energy drink|green tea
5074,turkey|mineral water|avocado|honey|green tea
5075,grated cheese|cookies
5076,ground beef|mineral water|eggs|soda|low fat yogurt
5077,chicken|whole wheat rice
5078,chocolate|spaghetti|mineral water|soup|cottage cheese
5079,turkey|blueberries|white wine
5080,spaghetti|mineral water|body spray|protein bar
5081,spinach|ketchup|pancakes|tomato juice|green tea
5082,clothes accessories|antioxydant juice|green tea
5083,red wine|mineral water|chocolate|butter|cereals|antioxydant juice|protein bar
5084,frozen vegetables|escalope
5085,burgers|mineral water|soup|cereals
5086,tomatoes|milk|whole wheat rice
5087,frozen vegetables|soup|milk|olive oil
5088,turkey|spinach|eggs
5089,ground beef|almonds
5090,burgers|eggs|frozen smoothie|body spray
5091,shrimp|spaghetti|energy bar
5092,spaghetti|french wine|salmon|frozen smoothie|cottage cheese
5093,milk|cookies
5094,tomatoes|flax seed|escalope|mushroom cream sauce|pancakes|green tea
5095,mineral water|whole wheat rice|french fries|escalope|hot dogs|cottage cheese|pancakes|green tea
5096,spaghetti|muffins
5097,ham|muffins|eggs|french fries|cottage cheese|fresh bread
5098,eggs|white wine
5099,fresh tuna|ground beef|chocolate|butter|eggs|rice|chicken|green tea|french fries
5100,honey|zucchini
5101,chocolate|shrimp|cereals|champagne|green tea
5102,gums|escalope|mushroom cream sauce
5103,turkey|grated cheese|mineral water|milk|butter|whole wheat rice
5104,spaghetti|soup|olive oil|cake|extra dark chocolate
5105,mineral water|rice|cottage cheese|pancakes
5106,frozen vegetables|ground beef|mineral water|french wine|chutney|chicken|eggplant
5107,spaghetti|mineral water|french fries
5108,french fries|escalope
5109,grated cheese|whole wheat pasta|mineral water|chocolate|milk|olive oil|french wine
5110,chocolate|almonds|green grapes|eggs|cake|french fries|escalope
5111,milk|fresh bread
5112,frozen vegetables|tomatoes|parmesan cheese
5113,parmesan cheese|french wine
5114,grated cheese|herb & pepper|mineral water|salmon|chicken|cookies|protein bar|fresh bread|zucchini
5115,milk|shallot|cottage cheese|tomato juice|green tea
5116,turkey|spinach|french fries
5117,mineral water|body spray
5118,pickles|parmesan cheese|spaghetti|soup|energy bar|eggs|cake|brownies|energy drink
5119,pepper|spaghetti|black tea|french wine|yogurt cake
5120,milk|yogurt cake
5121,soup|melons|salad
5122,herb & pepper|ground beef|pepper|tomato sauce|mineral water|chutney|eggs|oil|oatmeal|chocolate|brownies
5123,burgers|mineral water|soup|escalope
5124,shrimp|olive oil|whole wheat rice|chocolate|tomato juice
5125,chocolate|grated cheese|tomato sauce|spaghetti|eggplant|champagne|fresh bread|low fat yogurt
5126,spaghetti|meatballs|chocolate|escalope
5127,frozen vegetables|mineral water|hot dogs|cauliflower
5128,tomatoes|chocolate|black tea|honey|champagne
5129,parmesan cheese|whole wheat rice
5130,whole wheat pasta|mineral water
5131,grated cheese|frozen vegetables|fromage blanc|chocolate|french fries|escalope
5132,burgers|eggs
5133,mineral water|muffins|french fries
5134,herb & pepper|shrimp|parmesan cheese|whole wheat pasta|meatballs|milk|almonds|eggs
5135,herb & pepper|black tea|strawberries
5136,spaghetti|chocolate
5137,whole wheat pasta|mineral water|olive oil|cake|french fries|strawberries|pancakes|light mayo
5138,burgers|fromage blanc|honey
5139,shrimp|spaghetti|butter|pancakes|honey|carrots
5140,mineral water|soup|milk|olive oil|cooking oil
5141,chocolate|cottage cheese
5142,whole wheat pasta|salmon|vegetables mix
5143,spaghetti|chocolate|energy bar|french fries|candy bars|green tea
5144,turkey|ground beef|meatballs|eggplant|escalope
5145,ham|red wine|pepper|spaghetti|flax seed|whole wheat rice
5146,milk|oil|carrots|frozen smoothie|hot dogs|tomato juice
5147,mineral water|milk|chicken|vegetables mix|green tea
5148,burgers|spaghetti
5149,turkey|spaghetti
5150,turkey|shrimp|spaghetti|mineral water|milk|soda|burger sauce|asparagus
5151,burgers|shrimp|frozen vegetables|ground beef|meatballs|whole wheat rice|barbecue sauce|sparkling water|green tea
5152,shrimp|ground beef|spaghetti|avocado|cake|pancakes|white wine|toothpaste
5153,vegetables mix|french fries|fresh bread
5154,burgers|shrimp|mineral water|almonds|vegetables mix|honey|strawberries|candy bars
5155,mineral water|whole wheat rice|zucchini
5156,fresh tuna|mineral water|almonds|cider|whole wheat rice|carrots|escalope|green tea
5157,red wine|ground beef|spaghetti|avocado|eggs
5158,chocolate|french fries
5159,soup|olive oil
5160,turkey|eggs|ketchup|french fries
5161,mineral water|eggs
5162,eggs|pasta
5163,eggs|cookies
5164,pepper|mineral water|milk|eggs|whole wheat rice|frozen smoothie
5165,mineral water|milk|pancakes|extra dark chocolate|low fat yogurt
5166,milk|flax seed|almonds|eggs|cooking oil|chocolate|french fries|magazines
5167,eggs|escalope
5168,tomatoes|whole wheat pasta|spaghetti|chocolate|milk|french fries|pancakes|mayonnaise
5169,turkey|olive oil|chicken|frozen smoothie|fresh bread|low fat yogurt
5170,turkey|parmesan cheese|spaghetti|french wine|salmon|eggs|champagne|low fat yogurt
5171,pepper|spaghetti|blueberries|escalope|shallot|low fat yogurt
5172,herb & pepper|tomatoes|spaghetti|mineral water|salmon|eggs
5173,burgers|shrimp|whole wheat pasta|olive oil|eggs|cookies|energy drink|fresh bread
5174,spaghetti|black tea|french fries|escalope
5175,chocolate|frozen vegetables|whole wheat pasta|mineral water|olive oil|energy bar|chicken|white wine
